SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION,RUN
afiController.sol,,225,DynaMOSA,true,false,0.4956521739130435,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,31,56,0.5535714285714286,16.320000171661377,1785.093999862671,1801.4140000343323,102,1126,1,24
YieldFarmLP2.sol,,347,DynaMOSA,true,false,0.2765957446808511,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,32.20799994468689,1769.045000076294,1801.2530000209808,55,608,1,24
XenoFelix.sol,,13,DynaMOSA,true,false,0.6463414634146342,5,18,0.2777777777777778,90,151,0.5960264900662252,50,63,0.7936507936507936,23,60,0.38333333333333336,28.35599994659424,1772.0809998512268,1800.436999797821,50,559,1,24
WheatFarm.sol,,990,DynaMOSA,true,false,0.24770642201834864,8,26,0.3076923076923077,30,105,0.2857142857142857,8,37,0.21621621621621623,8,40,0.2,27.461999893188477,1774.3289999961853,1801.7909998893738,64,711,1,24
Wallet.sol,,1,DynaMOSA,true,false,1,0,0,0,6,6,1,2,2,1,4,4,1,5.254999876022339,447.36500000953674,452.6199998855591,85,945,1,24
Voting.sol,,801,DynaMOSA,true,false,0.1557377049180328,0,30,0,32,250,0.128,27,111,0.24324324324324326,7,94,0.07446808510638298,70.7720000743866,1736.5339999198914,1807.305999994278,22,243,1,24
UNIWHALE_ERC20.sol,,260,DynaMOSA,true,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,13.684000015258789,1786.3670001029968,1800.0510001182556,209,2304,1,24
TokenDispatch.sol,,290,DynaMOSA,true,false,0.22727272727272727,0,22,0,20,100,0.2,7,10,0.7,6,34,0.17647058823529413,15.069000005722046,1785.162999868393,1800.231999874115,175,1926,1,24
TimeMiner.sol,,846,DynaMOSA,true,false,0.9302325581395349,4,6,0.6666666666666666,79,90,0.8777777777777778,19,19,1,15,18,0.8333333333333334,19.26099991798401,1781.4409999847412,1800.7019999027252,151,1664,1,24
TetherToken.sol,,896,DynaMOSA,true,false,0.8679245283018868,6,12,0.5,41,51,0.803921568627451,11,11,1,18,30,0.6,19.828999996185303,1781.130999803543,1800.9599997997284,116,1285,1,24
Straight_Fire_Finance.sol,,818,DynaMOSA,true,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,16.900999784469604,1783.1780002117157,1800.0789999961853,166,1833,1,24
SpiritCoin.sol,,594,DynaMOSA,true,false,0.676923076923077,4,8,0.5,54,76,0.7105263157894737,16,23,0.6956521739130435,16,34,0.47058823529411764,14.341000080108643,1785.8229999542236,1800.1640000343323,109,1206,1,24
SLTDStaking.sol,,25,DynaMOSA,true,false,0.5045871559633027,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,11,34,0.3235294117647059,19.210000038146973,1782.7160000801086,1801.9260001182556,79,876,1,24
SALESCONTRACT.sol,,506,DynaMOSA,true,false,0.275,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,13.208999872207642,1787.2379999160767,1800.4469997882843,209,2309,1,24
Rexona.sol,,76,DynaMOSA,true,false,0.6666666666666666,9,22,0.4090909090909091,30,39,0.7692307692307693,8,8,1,7,12,0.5833333333333334,14.866999864578247,1785.316999912262,1800.1839997768402,121,1336,1,24
Reentrance.sol,,30,DynaMOSA,true,false,0.46153846153846156,2,4,0.5,12,24,0.5,6,12,0.5,2,10,0.2,11.773000001907349,1788.9919998645782,1800.7649998664856,157,1734,1,24
RIT.sol,,919,DynaMOSA,true,false,0.559322033898305,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,7,22,0.3181818181818182,16.473000049591064,1784.5479998588562,1801.0209999084473,139,1530,1,24
QuickToken.sol,,919,DynaMOSA,true,false,0.676923076923077,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,15,34,0.4411764705882353,14.519000053405762,1787.0030000209808,1801.5220000743866,145,1604,1,24
PRDZstakingV2.sol,,305,DynaMOSA,true,false,0.4659090909090909,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,6,18,0.3333333333333333,13.739000082015991,1786.9800000190735,1800.7190001010895,100,1108,1,24
PACT.sol,,391,DynaMOSA,true,false,0.4827586206896552,0,0,0,29,72,0.4027777777777778,18,20,0.9,9,32,0.28125,11.776999950408936,1788.5639998912811,1800.34099984169,209,2309,1,24
NasiLiquidityPoolFactory.sol,,881,DynaMOSA,true,false,0.13970588235294118,3,50,0.06,56,320,0.175,19,106,0.1792452830188679,10,88,0.11363636363636363,98.882000207901,1705.0479998588562,1803.9300000667572,16,182,1,24
MoshiachCoinStaking.sol,,212,DynaMOSA,true,false,0.37333333333333335,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,5,22,0.22727272727272727,15.526999950408936,1784.574000120163,1800.101000070572,149,1649,1,24
MetaCoin2.sol,,96,DynaMOSA,true,false,1,2,2,1,8,8,1,4,4,1,0,0,0,8.324000120162964,0,8.324000120162964,0,10,1,24
MarsStakingRewards.sol,,679,DynaMOSA,true,false,0.4824561403508772,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,13,42,0.30952380952380953,26.57200002670288,1774.569000005722,1801.141000032425,69,769,1,24
MARVELCOIN.sol,,497,DynaMOSA,true,false,0.92,1,2,0.5,28,37,0.7567567567567568,8,8,1,10,14,0.7142857142857143,16.88100004196167,1783.4849998950958,1800.3659999370575,191,2106,1,24
Liquidity_v8.sol,,838,DynaMOSA,true,false,0.37272727272727274,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,9,48,0.1875,23.305999994277954,1777.3940000534058,1800.7000000476837,77,853,1,24
Layerx.sol,,603,DynaMOSA,true,false,0.5471698113207547,2,18,0.1111111111111111,67,132,0.5075757575757576,24,26,0.9230769230769231,18,48,0.375,19.19599986076355,1781.0410001277924,1800.236999988556,99,1092,1,24
LIBERAPAY.sol,,663,DynaMOSA,true,false,0.6917808219178082,5,28,0.17857142857142858,80,141,0.5673758865248227,32,39,0.8205128205128205,25,50,0.5,20.180000066757202,1781.8980000019073,1802.0780000686646,95,1052,1,24
JGNRewards.sol,,984,DynaMOSA,true,false,0.7666666666666667,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,15.67199993133545,1784.8460001945496,1800.518000125885,169,1860,1,24
HungryHoody.sol,,676,DynaMOSA,true,false,0.76,0,0,0,18,25,0.72,10,10,1,3,8,0.375,17.880000114440918,1782.4219999313354,1800.3020000457764,159,1758,1,24
GreenMarkTrust.sol,,136,DynaMOSA,true,false,0.92,1,2,0.5,28,37,0.7567567567567568,8,8,1,9,14,0.6428571428571429,17.893999814987183,1784.228000164032,1802.1219999790192,135,1485,1,24
GUMARewards.sol,,961,DynaMOSA,true,false,0.52,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,9,30,0.3,24.055999994277954,1778.1749999523163,1802.2309999465942,73,813,1,24
GAZ_ERC20.sol,,393,DynaMOSA,true,false,0.42857142857142855,2,2,1,14,26,0.5384615384615384,6,11,0.5454545454545454,5,22,0.22727272727272727,14.101999998092651,1786.8570001125336,1800.9590001106262,325,3576,1,24
FrogDAO.sol,,759,DynaMOSA,true,false,0.76,0,0,0,18,25,0.72,10,10,1,3,8,0.375,17.94700002670288,1783.0099999904633,1800.9570000171661,155,1705,1,24
Fomp.sol,,898,DynaMOSA,true,false,0.7301587301587301,8,24,0.3333333333333333,64,92,0.6956521739130435,19,19,1,10,20,0.5,14.609999895095825,1786.9179999828339,1801.5279998779297,113,1244,1,24
FairStockEquity.sol,,591,DynaMOSA,true,false,0.8372093023255814,1,6,0.16666666666666666,57,120,0.475,26,28,0.9285714285714286,22,48,0.4583333333333333,17.009000062942505,1783.87299990654,1800.8819999694824,90,1000,1,24
EdenCoin.sol,,493,DynaMOSA,true,false,0.9166666666666666,2,2,1,27,33,0.8181818181818182,8,8,1,8,14,0.5714285714285714,10.398000001907349,1789.829999923706,1800.2279999256134,207,2284,1,24
Dynamic.sol,,446,DynaMOSA,true,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,6.572000026702881,1793.9489998817444,1800.5209999084473,139,1533,1,24
Dipex.sol,,727,DynaMOSA,true,false,0.6666666666666666,9,22,0.4090909090909091,30,39,0.7692307692307693,8,8,1,9,12,0.75,8.105000019073486,1792.9690001010895,1801.074000120163,197,2168,1,24
DSP.sol,,511,DynaMOSA,true,false,0.6352941176470588,4,18,0.2222222222222222,98,154,0.6363636363636364,50,64,0.78125,27,60,0.45,28.412999868392944,1773.3949999809265,1801.8079998493195,49,539,1,24
DJCoin.sol,,543,DynaMOSA,true,false,0.8,4,6,0.6666666666666666,70,91,0.7692307692307693,22,25,0.88,11,28,0.39285714285714285,11.428999900817871,1789.5030000209808,1800.9319999217987,147,1623,1,24
CryptoSecureBankToken.sol,,742,DynaMOSA,true,false,0.7264957264957265,13,26,0.5,74,104,0.7115384615384616,30,33,0.9090909090909091,12,26,0.46153846153846156,23.342999935150146,1779.741000175476,1803.0840001106262,73,803,1,24
Cover_ZapIn_General_V1.sol,,725,DynaMOSA,true,false,0.2926829268292683,2,16,0.125,33,129,0.2558139534883721,19,42,0.4523809523809524,7,44,0.1590909090909091,45.228999853134155,1755.4079999923706,1800.6369998455048,34,383,1,24
CourtFarming_HTStake.sol,,973,DynaMOSA,true,false,0.7142857142857143,15,32,0.46875,75,109,0.6880733944954128,20,20,1,4,4,1,16.23199987411499,1784.590000152588,1800.8220000267029,155,1706,1,24
Controller.sol,,655,DynaMOSA,true,false,0.8524590163934426,0,8,0,38,70,0.5428571428571428,19,19,1,28,34,0.8235294117647058,16.56500005722046,1784.3539998531342,1800.9189999103546,135,1491,1,24
BirdOracle.sol,,519,DynaMOSA,true,false,0.6829268292682927,18,30,0.6,44,66,0.6666666666666666,8,9,0.8888888888888888,0,2,0,14.712999820709229,1787.5629999637604,1802.2759997844696,206,2270,1,24
BancorV2_ZapIn_General_V1_1.sol,,904,DynaMOSA,true,false,0.29411764705882354,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,5,42,0.11904761904761904,34.13800001144409,1768.9189999103546,1803.0569999217987,44,491,1,24
BAE.sol,,101,DynaMOSA,true,false,0.38,0,6,0,9,50,0.18,5,8,0.625,8,36,0.2222222222222222,23.78500008583069,1778.638000011444,1802.4230000972748,63,702,1,24
AntiBaseProtocol.sol,,109,DynaMOSA,true,false,0.7439024390243902,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,15,26,0.5769230769230769,10.65499997138977,1790.375,1801.0299999713898,104,1146,1,24
ANRXToken.sol,,501,DynaMOSA,true,false,0.8717948717948718,6,12,0.5,35,44,0.7954545454545454,11,11,1,9,16,0.5625,8.940999984741211,1795.8919999599457,1804.832999944687,143,1583,1,24
afiController.sol,,628,DynaMOSA,false,false,0.3728813559322034,0,10,0,30,102,0.29411764705882354,22,34,0.6470588235294118,19,56,0.3392857142857143,18.042999982833862,1783.0699999332428,1801.1129999160767,96,1058,1,23
YieldFarmLP2.sol,,393,DynaMOSA,false,false,0.3333333333333333,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,30.543999910354614,1771.9260001182556,1802.4700000286102,53,583,1,23
XenoFelix.sol,,588,DynaMOSA,false,false,0.6125,5,18,0.2777777777777778,88,151,0.5827814569536424,48,63,0.7619047619047619,22,60,0.36666666666666664,26.615999937057495,1774.3470001220703,1800.9630000591278,49,547,1,23
WheatFarm.sol,,109,DynaMOSA,false,false,0.2318840579710145,7,26,0.2692307692307692,23,105,0.21904761904761905,8,37,0.21621621621621623,6,40,0.15,26.342000007629395,1776.3209998607635,1802.662999868393,63,695,1,23
Wallet.sol,,764,DynaMOSA,false,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,4.338000059127808,0,4.338000059127808,0,10,1,23
Voting.sol,,180,DynaMOSA,false,false,0.08974358974358974,0,30,0,15,250,0.06,15,111,0.13513513513513514,2,94,0.02127659574468085,65.27699995040894,1737.8220000267029,1803.0989999771118,23,260,1,23
UNIWHALE_ERC20.sol,,57,DynaMOSA,false,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,8.985000133514404,1791.5599999427795,1800.545000076294,206,2267,1,23
TokenDispatch.sol,,922,DynaMOSA,false,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,6,34,0.17647058823529413,16.546000003814697,1784.0230000019073,1800.569000005722,157,1732,1,23
TimeMiner.sol,,531,DynaMOSA,false,false,0.96,4,6,0.6666666666666666,72,90,0.8,19,19,1,10,18,0.5555555555555556,11.992999792098999,1788.0860002040863,1800.0789999961853,124,1366,1,23
TetherToken.sol,,886,DynaMOSA,false,false,0.782608695652174,6,12,0.5,32,51,0.6274509803921569,11,11,1,12,30,0.4,13.46500015258789,1787.0949997901917,1800.5599999427795,114,1263,1,23
Straight_Fire_Finance.sol,,526,DynaMOSA,false,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,9.38099980354309,1791.119000196457,1800.5,158,1748,1,23
SpiritCoin.sol,,879,DynaMOSA,false,false,0.6451612903225806,4,8,0.5,48,76,0.631578947368421,16,23,0.6956521739130435,13,34,0.38235294117647056,8.73800015449524,1791.4739999771118,1800.212000131607,144,1592,1,23
SLTDStaking.sol,,955,DynaMOSA,false,false,0.47540983606557374,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,11,34,0.3235294117647059,20.842999935150146,1780.2530000209808,1801.095999956131,81,900,1,23
SALESCONTRACT.sol,,238,DynaMOSA,false,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,9.848000049591064,1790.5859999656677,1800.4340000152588,166,1834,1,23
Rexona.sol,,899,DynaMOSA,false,false,0.5666666666666667,9,22,0.4090909090909091,30,39,0.7692307692307693,8,8,1,7,12,0.5833333333333334,15.501000165939331,1785.5979998111725,1801.0989999771118,113,1251,1,23
Reentrance.sol,,799,DynaMOSA,false,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,1,10,0.1,11.306999921798706,1789.1449999809265,1800.4519999027252,168,1852,1,23
RIT.sol,,104,DynaMOSA,false,false,0.5405405405405406,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,7,22,0.3181818181818182,13.846999883651733,1787.2309999465942,1801.077999830246,138,1526,1,23
QuickToken.sol,,514,DynaMOSA,false,false,0.6451612903225806,4,8,0.5,52,76,0.6842105263157895,16,23,0.6956521739130435,14,34,0.4117647058823529,8.200000047683716,1791.9459998607635,1800.1459999084473,161,1773,1,23
PRDZstakingV2.sol,,271,DynaMOSA,false,false,0.45454545454545453,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,6,18,0.3333333333333333,14.776000022888184,1786.9800000190735,1801.7560000419617,113,1251,1,23
PACT.sol,,608,DynaMOSA,false,false,0.6538461538461539,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,8.815000057220459,1791.5590000152588,1800.3740000724792,217,2390,1,23
NasiLiquidityPoolFactory.sol,,133,DynaMOSA,false,false,0.12658227848101267,3,50,0.06,37,320,0.115625,16,106,0.1509433962264151,6,88,0.06818181818181818,83.86800003051758,1724.760999917984,1808.6289999485016,16,183,1,23
MoshiachCoinStaking.sol,,722,DynaMOSA,false,false,0.37254901960784315,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,5,22,0.22727272727272727,10.779000043869019,1789.4700000286102,1800.2490000724792,143,1579,1,23
MetaCoin2.sol,,533,DynaMOSA,false,false,1,2,2,1,8,8,1,4,4,1,0,0,0,12.574000120162964,0,12.574000120162964,0,10,1,23
MarsStakingRewards.sol,,101,DynaMOSA,false,false,0.46774193548387094,2,12,0.16666666666666666,47,115,0.40869565217391307,30,49,0.6122448979591837,11,42,0.2619047619047619,21.94000005722046,1780.3310000896454,1802.2710001468658,64,705,1,23
MARVELCOIN.sol,,289,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,16,37,0.43243243243243246,8,8,1,5,14,0.35714285714285715,11.093000173568726,1789.686999797821,1800.7799999713898,169,1867,1,23
Liquidity_v8.sol,,133,DynaMOSA,false,false,0.3275862068965517,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,8,48,0.16666666666666666,17.474000215530396,1782.9769999980927,1800.451000213623,98,1079,1,23
Layerx.sol,,714,DynaMOSA,false,false,0.5,2,18,0.1111111111111111,63,132,0.4772727272727273,24,26,0.9230769230769231,18,48,0.375,17.634999990463257,1783.2469999790192,1800.8819999694824,107,1180,1,23
LIBERAPAY.sol,,403,DynaMOSA,false,false,0.5,5,28,0.17857142857142858,75,141,0.5319148936170213,32,39,0.8205128205128205,21,50,0.42,18.717999935150146,1783.279000043869,1801.9969999790192,95,1049,1,23
JGNRewards.sol,,208,DynaMOSA,false,false,0.7222222222222222,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,5,6,0.8333333333333334,18.32799983024597,1782.8849999904633,1801.2129998207092,124,1367,1,23
HungryHoody.sol,,83,DynaMOSA,false,false,0.6470588235294118,0,0,0,21,25,0.84,10,10,1,3,8,0.375,16.573999881744385,1783.8630001544952,1800.4370000362396,144,1584,1,23
GreenMarkTrust.sol,,140,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,16,37,0.43243243243243246,8,8,1,5,14,0.35714285714285715,7.686000108718872,1792.4229998588562,1800.108999967575,178,1963,1,23
GUMARewards.sol,,517,DynaMOSA,false,false,0.5172413793103449,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,9,30,0.3,18.537999868392944,1781.8010001182556,1800.3389999866486,84,930,1,23
GAZ_ERC20.sol,,969,DynaMOSA,false,false,0.6153846153846154,2,2,1,14,26,0.5384615384615384,6,11,0.5454545454545454,5,22,0.22727272727272727,6.440999984741211,1793.6470000743866,1800.0880000591278,199,2198,1,23
FrogDAO.sol,,465,DynaMOSA,false,false,0.6470588235294118,0,0,0,18,25,0.72,10,10,1,3,8,0.375,12.577999830245972,1789.382000207901,1801.960000038147,152,1680,1,23
Fomp.sol,,560,DynaMOSA,false,false,0.6976744186046512,8,24,0.3333333333333333,60,92,0.6521739130434783,19,19,1,12,20,0.6,12.121999979019165,1788.8849999904633,1801.0069999694824,119,1311,1,23
FairStockEquity.sol,,799,DynaMOSA,false,false,0.78125,1,6,0.16666666666666666,59,120,0.49166666666666664,26,28,0.9285714285714286,23,48,0.4791666666666667,19.800999879837036,1780.875,1800.675999879837,93,1023,1,23
EdenCoin.sol,,168,DynaMOSA,false,false,1,2,2,1,21,33,0.6363636363636364,8,8,1,4,14,0.2857142857142857,28.598999977111816,335.06500005722046,363.6640000343323,32,362,1,23
Dynamic.sol,,113,DynaMOSA,false,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,21.353999853134155,1779.2170000076294,1800.5709998607635,140,1546,1,23
Dipex.sol,,143,DynaMOSA,false,false,0.5666666666666667,9,22,0.4090909090909091,28,39,0.717948717948718,8,8,1,7,12,0.5833333333333334,10.977999925613403,1790.9820001125336,1801.960000038147,154,1701,1,23
DSP.sol,,268,DynaMOSA,false,false,0.6585365853658537,5,18,0.2777777777777778,97,154,0.6298701298701299,53,64,0.828125,25,60,0.4166666666666667,31.740999937057495,1770.199000120163,1801.9400000572205,49,539,1,23
DJCoin.sol,,684,DynaMOSA,false,false,0.896551724137931,4,6,0.6666666666666666,70,91,0.7692307692307693,22,25,0.88,11,28,0.39285714285714285,14.791000127792358,1786.2379999160767,1801.029000043869,150,1656,1,23
CryptoSecureBankToken.sol,,641,DynaMOSA,false,false,0.676923076923077,13,26,0.5,75,104,0.7211538461538461,31,33,0.9393939393939394,13,26,0.5,21.0239999294281,1780.6719999313354,1801.6959998607635,75,834,1,23
Cover_ZapIn_General_V1.sol,,97,DynaMOSA,false,false,0.2537313432835821,2,16,0.125,33,129,0.2558139534883721,19,42,0.4523809523809524,8,44,0.18181818181818182,45.562999963760376,1757.6789999008179,1803.2419998645782,35,387,1,23
CourtFarming_HTStake.sol,,267,DynaMOSA,false,false,0.6923076923076923,14,32,0.4375,72,109,0.6605504587155964,20,20,1,3,4,0.75,21.098000049591064,1780.5620000362396,1801.6600000858307,163,1796,1,23
Controller.sol,,555,DynaMOSA,false,false,0.7037037037037037,0,8,0,28,70,0.4,19,19,1,18,34,0.5294117647058824,19.54199981689453,1781.0659999847412,1800.6079998016357,137,1515,1,23
BirdOracle.sol,,353,DynaMOSA,false,false,0.717948717948718,18,30,0.6,44,66,0.6666666666666666,8,9,0.8888888888888888,0,2,0,12.736999988555908,1787.3900001049042,1800.12700009346,218,2407,1,23
BancorV2_ZapIn_General_V1_1.sol,,564,DynaMOSA,false,false,0.2153846153846154,1,18,0.05555555555555555,26,118,0.22033898305084745,17,39,0.4358974358974359,5,42,0.11904761904761904,32.23200011253357,1769.1699998378754,1801.401999950409,46,510,1,23
BAE.sol,,506,DynaMOSA,false,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,8,36,0.2222222222222222,25.96499991416931,1774.8310000896454,1800.7960000038147,65,715,1,23
AntiBaseProtocol.sol,,588,DynaMOSA,false,false,0.8,4,8,0.5,86,98,0.8775510204081632,39,42,0.9285714285714286,15,26,0.5769230769230769,12.606000185012817,1788.5820000171661,1801.188000202179,104,1145,1,23
ANRXToken.sol,,626,DynaMOSA,false,false,0.782608695652174,6,12,0.5,30,44,0.6818181818181818,11,11,1,6,16,0.375,9.500999927520752,1790.8450000286102,1800.345999956131,147,1625,1,23
afiController.sol,,741,sFuzz,false,false,0.3728813559322034,0,10,0,31,102,0.30392156862745096,22,34,0.6470588235294118,19,56,0.3392857142857143,19.465999841690063,1781.7590000629425,1801.2249999046326,93,1029,1,22
YieldFarmLP2.sol,,510,sFuzz,false,false,0.3333333333333333,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,31.517000198364258,1769.888000011444,1801.4050002098083,53,586,1,22
XenoFelix.sol,,714,sFuzz,false,false,0.5875,5,18,0.2777777777777778,85,151,0.5629139072847682,46,63,0.7301587301587301,20,60,0.3333333333333333,28.05999994277954,1772.1510000228882,1800.2109999656677,47,525,1,22
WheatFarm.sol,,340,sFuzz,false,false,0.2318840579710145,8,26,0.3076923076923077,28,105,0.26666666666666666,8,37,0.21621621621621623,7,40,0.175,26.144999980926514,1774.1329998970032,1800.2779998779297,65,715,1,22
Wallet.sol,,569,sFuzz,false,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,3.674999952316284,0,3.674999952316284,0,10,1,22
Voting.sol,,535,sFuzz,false,false,0.16025641025641027,0,30,0,30,250,0.12,27,111,0.24324324324324326,6,94,0.06382978723404255,71.80100011825562,1729.1659998893738,1800.9670000076294,21,241,1,22
UNIWHALE_ERC20.sol,,800,sFuzz,false,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,9.723999977111816,1791.2649998664856,1800.9889998435974,211,2322,1,22
TokenDispatch.sol,,714,sFuzz,false,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,6,34,0.17647058823529413,11.742000102996826,1788.5780000686646,1800.3200001716614,229,2524,1,22
TimeMiner.sol,,38,sFuzz,false,false,0.96,4,6,0.6666666666666666,72,90,0.8,19,19,1,12,18,0.6666666666666666,13.712000131607056,1787.0329999923706,1800.7450001239777,140,1546,1,22
TetherToken.sol,,37,sFuzz,false,false,0.782608695652174,6,12,0.5,27,51,0.5294117647058824,11,11,1,9,30,0.3,15.924999952316284,1785.039999961853,1800.9649999141693,118,1308,1,22
Straight_Fire_Finance.sol,,885,sFuzz,false,false,0.6111111111111112,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,12.53600001335144,1787.733999967575,1800.2699999809265,180,1986,1,22
SpiritCoin.sol,,700,sFuzz,false,false,0.6451612903225806,3,8,0.375,47,76,0.618421052631579,16,23,0.6956521739130435,13,34,0.38235294117647056,10.538000106811523,1790.391000032425,1800.9290001392365,202,2227,1,22
SLTDStaking.sol,,706,sFuzz,false,false,0.47540983606557374,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,11,34,0.3235294117647059,21.22499990463257,1779.4590001106262,1800.6840000152588,80,882,1,22
SALESCONTRACT.sol,,112,sFuzz,false,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,15.223000049591064,1785.2599999904633,1800.4830000400543,169,1868,1,22
Rexona.sol,,212,sFuzz,false,false,0.5666666666666667,8,22,0.36363636363636365,23,39,0.5897435897435898,8,8,1,6,12,0.5,16.36899995803833,1785.2689998149872,1801.6379997730255,123,1362,1,22
Reentrance.sol,,95,sFuzz,false,false,0.5,2,4,0.5,12,24,0.5,6,12,0.5,2,10,0.2,11.335999965667725,1790.0169999599457,1801.3529999256134,208,2294,1,22
RIT.sol,,861,sFuzz,false,false,0.5405405405405406,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,7,22,0.3181818181818182,13.355000019073486,1787.3090000152588,1800.6640000343323,223,2454,1,22
QuickToken.sol,,767,sFuzz,false,false,0.6451612903225806,3,8,0.375,51,76,0.6710526315789473,16,23,0.6956521739130435,15,34,0.4411764705882353,9.339999914169312,1791.2940001487732,1800.6340000629425,196,2158,1,22
PRDZstakingV2.sol,,583,sFuzz,false,false,0.45454545454545453,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,5,18,0.2777777777777778,15.46399998664856,1784.6040000915527,1800.0680000782013,116,1278,1,22
PACT.sol,,67,sFuzz,false,false,0.6538461538461539,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,8.588000059127808,1792.1219999790192,1800.710000038147,210,2310,1,22
NasiLiquidityPoolFactory.sol,,986,sFuzz,false,false,0.14556962025316456,2,50,0.04,55,320,0.171875,21,106,0.19811320754716982,13,88,0.14772727272727273,82.22399997711182,1724.7819998264313,1807.005999803543,16,180,1,22
MoshiachCoinStaking.sol,,757,sFuzz,false,false,0.37254901960784315,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,5,22,0.22727272727272727,11.657999992370605,1788.8039999008179,1800.4619998931885,147,1622,1,22
MetaCoin2.sol,,973,sFuzz,false,false,1,2,2,1,8,8,1,4,4,1,0,0,0,7.801000118255615,49.72099995613098,57.5220000743866,5,65,1,22
MarsStakingRewards.sol,,610,sFuzz,false,false,0.5161290322580645,4,12,0.3333333333333333,53,115,0.4608695652173913,32,49,0.6530612244897959,13,42,0.30952380952380953,27.368000030517578,1772.9110000133514,1800.279000043869,65,724,1,22
MARVELCOIN.sol,,193,sFuzz,false,false,0.9090909090909091,1,2,0.5,20,37,0.5405405405405406,8,8,1,5,14,0.35714285714285715,8.651000022888184,1791.9960000514984,1800.6470000743866,278,3059,1,22
Liquidity_v8.sol,,474,sFuzz,false,false,0.3275862068965517,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,9,48,0.1875,16.54699993133545,1784.3110001087189,1800.8580000400543,105,1155,1,22
