SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION,RUN
MIMOToken.sol,,969,sFuzz,true,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,7,12,0.5833333333333334,10.70199990272522,1790.029000043869,1800.7309999465942,188,2072,1,49
LpStaking.sol,,828,sFuzz,true,false,0.23255813953488372,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,7,42,0.16666666666666666,24.980000019073486,1777.3959999084473,1802.3759999275208,65,718,1,49
Ledgis.sol,,720,sFuzz,true,false,0.7664233576642335,2,12,0.16666666666666666,86,127,0.6771653543307087,40,45,0.8888888888888888,25,50,0.5,15.201000213623047,1785.287999868393,1800.489000082016,120,1322,1,49
LUP.sol,,658,sFuzz,true,false,0.6097560975609756,2,12,0.16666666666666666,30,49,0.6122448979591837,15,18,0.8333333333333334,5,10,0.5,10.871999979019165,1790.3429999351501,1801.2149999141693,135,1490,1,49
KPLAY.sol,,153,sFuzz,true,false,0.7681159420289855,2,12,0.16666666666666666,89,124,0.717741935483871,41,46,0.8913043478260869,24,50,0.48,13.438999891281128,1788.055999994278,1801.494999885559,116,1281,1,49
INS.sol,,501,sFuzz,true,false,0.92,1,2,0.5,28,37,0.7567567567567568,8,8,1,10,14,0.7142857142857143,8.997999906539917,1791.6130001544952,1800.6110000610352,191,2104,1,49
HTDD_contract.sol,,855,sFuzz,true,false,0.76,0,0,0,20,26,0.7692307692307693,5,5,1,9,16,0.5625,7.010999917984009,1793.6680002212524,1800.6790001392365,257,2831,1,49
GardenContractV2.sol,,840,sFuzz,true,false,0.27586206896551724,8,62,0.12903225806451613,51,197,0.25888324873096447,25,32,0.78125,0,22,0,20.13100004196167,1780.034999847412,1800.1659998893738,93,1024,1,49
GFC.sol,,491,sFuzz,true,false,0.92,1,2,0.5,28,37,0.7567567567567568,8,8,1,10,14,0.7142857142857143,12.809999942779541,1788.1820001602173,1800.9920001029968,141,1551,1,49
FrogDAOGovernanceRewards.sol,,109,sFuzz,true,false,0.7317073170731707,5,10,0.5,33,56,0.5892857142857143,13,16,0.8125,10,16,0.625,12.26799988746643,1788.255999803543,1800.5239996910095,146,1613,1,49
FreakCoin.sol,,19,sFuzz,true,false,0.7352941176470589,6,10,0.6,57,74,0.7702702702702703,13,13,1,7,10,0.7,11.315000057220459,1789.8139998912811,1801.1289999485016,228,2510,1,49
Final.sol,,18,sFuzz,true,false,0.24770642201834864,8,26,0.3076923076923077,26,105,0.24761904761904763,8,37,0.21621621621621623,8,40,0.2,23.169999837875366,1778.380000114441,1801.5499999523163,66,736,1,49
EqFinanceStaking.sol,,21,sFuzz,true,false,0.44,4,20,0.2,33,88,0.375,18,30,0.6,6,22,0.2727272727272727,11.970999956130981,1788.4539999961853,1800.4249999523163,142,1564,1,49
ETFXPool.sol,,312,sFuzz,true,false,0.4765625,7,28,0.25,66,152,0.4342105263157895,32,56,0.5714285714285714,9,40,0.225,25.79800009727478,1774.9820001125336,1800.7800002098083,63,693,1,49
DmmControllerV2.sol,,700,sFuzz,true,false,0.04221635883905013,0,14,0,30,258,0.11627906976744186,15,111,0.13513513513513514,5,102,0.049019607843137254,109.01600003242493,1702.829999923706,1811.845999956131,13,144,1,49
DatrixoEquityToken.sol,,551,sFuzz,true,false,0.7875,8,22,0.36363636363636365,46,62,0.7419354838709677,15,16,0.9375,15,28,0.5357142857142857,8.323000192642212,1793.055999994278,1801.3790001869202,231,2542,1,49
DMONDETHRewards.sol,,141,sFuzz,true,false,0.6752136752136753,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,13,34,0.38235294117647056,19.550999879837036,1780.5639998912811,1800.1149997711182,89,987,1,49
Cryptoz.sol,,673,sFuzz,true,false,0.4418604651162791,2,18,0.1111111111111111,48,155,0.3096774193548387,24,34,0.7058823529411765,17,74,0.22972972972972974,40.110000133514404,1761.691999912262,1801.8020000457764,39,433,1,49
CryptoGhost.sol,,280,sFuzz,true,false,0.8225806451612904,36,40,0.9,62,77,0.8051948051948052,10,10,1,4,12,0.3333333333333333,29.936000108718872,1771.7650001049042,1801.701000213623,11,124,1,49
CourtFarming_RoomLPStake.sol,,234,sFuzz,true,false,0.7142857142857143,15,32,0.46875,75,108,0.6944444444444444,20,20,1,4,4,1,16.29200005531311,1785.1909999847412,1801.4830000400543,139,1535,1,49
Core_Fi_V3.sol,,188,sFuzz,true,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,7.031000137329102,1793.5810000896454,1800.6120002269745,196,2164,1,49
BlueICE.sol,,809,sFuzz,true,false,0.6261682242990654,7,14,0.5,68,117,0.5811965811965812,32,43,0.7441860465116279,14,38,0.3684210526315789,20.61300015449524,1780.726000070572,1801.3390002250671,79,872,1,49
Baz.sol,,453,sFuzz,true,false,1,8,8,1,16,16,1,2,2,1,0,0,0,22.130000114440918,285.4159998893738,307.5460000038147,34,384,1,49
BTCParamV2.sol,,567,sFuzz,true,false,0.19444444444444445,0,12,0,16,56,0.2857142857142857,5,16,0.3125,4,14,0.2857142857142857,17.81000018119812,1782.9919998645782,1800.8020000457764,389,4281,1,49
BACMARSLPTOKENPool.sol,,584,sFuzz,true,false,0.5154639175257731,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,11,30,0.36666666666666664,27.45799994468689,1773.7740001678467,1801.2320001125336,81,898,1,49
AavePoolReward.sol,,504,sFuzz,true,false,0.8484848484848485,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,5,6,0.8333333333333334,9.038999795913696,1793.021999835968,1802.0609996318817,173,1904,1,49
afiController.sol,,854,DynaMOSA,false,false,0.3728813559322034,0,10,0,33,102,0.3235294117647059,22,34,0.6470588235294118,20,56,0.35714285714285715,17.804999828338623,1783.308000087738,1801.1129999160767,95,1047,1,48
YieldFarmLP2.sol,,652,DynaMOSA,false,false,0.3333333333333333,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,28.26799988746643,1772.2860000133514,1800.5539999008179,55,611,1,48
XenoFelix.sol,,432,DynaMOSA,false,false,0.625,5,18,0.2777777777777778,89,151,0.5894039735099338,49,63,0.7777777777777778,22,60,0.36666666666666664,29.069000005722046,1772.579999923706,1801.648999929428,51,565,1,48
WheatFarm.sol,,84,DynaMOSA,false,false,0.21739130434782608,6,26,0.23076923076923078,23,105,0.21904761904761905,8,37,0.21621621621621623,6,40,0.15,24.12399983406067,1776.8700001239777,1800.9939999580383,66,729,1,48
Wallet.sol,,195,DynaMOSA,false,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,5.1559998989105225,0.0009999275207519531,5.156999826431274,0,10,1,48
Voting.sol,,985,DynaMOSA,false,false,0.14743589743589744,0,30,0,29,250,0.116,25,111,0.22522522522522523,6,94,0.06382978723404255,64.9909999370575,1740.7259998321533,1805.7169997692108,23,257,1,48
UNIWHALE_ERC20.sol,,909,DynaMOSA,false,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,8.64900016784668,1792.162999868393,1800.8120000362396,212,2333,1,48
TokenDispatch.sol,,0,DynaMOSA,false,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,6,34,0.17647058823529413,11.305000066757202,1789.3359999656677,1800.641000032425,170,1878,1,48
TimeMiner.sol,,724,DynaMOSA,false,false,0.96,4,6,0.6666666666666666,74,90,0.8222222222222222,19,19,1,11,18,0.6111111111111112,11.443000078201294,1789.0280001163483,1800.4710001945496,154,1702,1,48
TetherToken.sol,,942,DynaMOSA,false,false,0.782608695652174,6,12,0.5,32,51,0.6274509803921569,11,11,1,12,30,0.4,13.111999988555908,1787.1740000247955,1800.2860000133514,122,1344,1,48
Straight_Fire_Finance.sol,,760,DynaMOSA,false,false,0.6111111111111112,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,7.038000106811523,1793.6619999408722,1800.7000000476837,209,2300,1,48
SpiritCoin.sol,,542,DynaMOSA,false,false,0.6451612903225806,4,8,0.5,52,76,0.6842105263157895,16,23,0.6956521739130435,14,34,0.4117647058823529,8.513000011444092,1791.7599999904633,1800.2730000019073,185,2036,1,48
SLTDStaking.sol,,217,DynaMOSA,false,false,0.47540983606557374,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,11,34,0.3235294117647059,17.7810001373291,1783.255999803543,1801.0369999408722,83,922,1,48
SALESCONTRACT.sol,,294,DynaMOSA,false,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,9.181999921798706,1791.4810001850128,1800.6630001068115,182,2005,1,48
Rexona.sol,,26,DynaMOSA,false,false,0.5666666666666667,8,22,0.36363636363636365,25,39,0.6410256410256411,8,8,1,6,12,0.5,11.296000003814697,1789.555999994278,1800.8519999980927,128,1409,1,48
Reentrance.sol,,614,DynaMOSA,false,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,1,10,0.1,8.159000158309937,1792.218999862671,1800.3780000209808,213,2344,1,48
RIT.sol,,406,DynaMOSA,false,false,0.5405405405405406,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,8,22,0.36363636363636365,10.694000005722046,1789.5249998569489,1800.218999862671,173,1905,1,48
QuickToken.sol,,391,DynaMOSA,false,false,0.6451612903225806,3,8,0.375,51,76,0.6710526315789473,16,23,0.6956521739130435,16,34,0.47058823529411764,8.874000072479248,1791.5250000953674,1800.3990001678467,202,2230,1,48
PRDZstakingV2.sol,,176,DynaMOSA,false,false,0.4696969696969697,5,26,0.19230769230769232,58,136,0.4264705882352941,27,39,0.6923076923076923,7,18,0.3888888888888889,14.949000120162964,1785.8889999389648,1800.8380000591278,113,1247,1,48
PACT.sol,,893,DynaMOSA,false,false,0.6538461538461539,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,8.651999950408936,1791.4010000228882,1800.0529999732971,229,2528,1,48
NasiLiquidityPoolFactory.sol,,351,DynaMOSA,false,false,0.12025316455696203,2,50,0.04,41,320,0.128125,16,106,0.1509433962264151,8,88,0.09090909090909091,83.83899998664856,1725.393000125885,1809.2320001125336,17,194,1,48
MoshiachCoinStaking.sol,,781,DynaMOSA,false,false,0.37254901960784315,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,6,22,0.2727272727272727,11.360999822616577,1789.266000032425,1800.6269998550415,141,1558,1,48
MetaCoin2.sol,,376,DynaMOSA,false,false,1,2,2,1,8,8,1,4,4,1,0,0,0,10.510999917984009,56.72699999809265,67.23799991607666,4,54,1,48
MarsStakingRewards.sol,,263,DynaMOSA,false,false,0.532258064516129,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,13,42,0.30952380952380953,20.263000011444092,1780.8899998664856,1801.1529998779297,66,736,1,48
MARVELCOIN.sol,,864,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,20,37,0.5405405405405406,8,8,1,5,14,0.35714285714285715,7.038000106811523,1793.4359998703003,1800.4739999771118,253,2789,1,48
Liquidity_v8.sol,,651,DynaMOSA,false,false,0.3275862068965517,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,9,48,0.1875,16.591000080108643,1784.108999967575,1800.7000000476837,108,1196,1,48
Layerx.sol,,248,DynaMOSA,false,false,0.5,2,18,0.1111111111111111,63,132,0.4772727272727273,24,26,0.9230769230769231,18,48,0.375,16.088000059127808,1784.5299999713898,1800.6180000305176,109,1207,1,48
LIBERAPAY.sol,,448,DynaMOSA,false,false,0.4852941176470588,5,28,0.17857142857142858,73,141,0.5177304964539007,31,39,0.7948717948717948,20,50,0.4,16.27300000190735,1783.8250000476837,1800.098000049591,94,1044,1,48
JGNRewards.sol,,253,DynaMOSA,false,false,0.7222222222222222,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,10.881999969482422,1789.3620002269745,1800.244000196457,137,1514,1,48
HungryHoody.sol,,627,DynaMOSA,false,false,0.6470588235294118,0,0,0,21,25,0.84,10,10,1,3,8,0.375,6.1559998989105225,1794.3840000629425,1800.539999961853,175,1935,1,48
GreenMarkTrust.sol,,44,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,23,37,0.6216216216216216,8,8,1,6,14,0.42857142857142855,6.638000011444092,1794.0840001106262,1800.7220001220703,228,2516,1,48
GUMARewards.sol,,716,DynaMOSA,false,false,0.5172413793103449,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,9,30,0.3,18.0530002117157,1783.8929998874664,1801.9460000991821,88,972,1,48
GAZ_ERC20.sol,,642,DynaMOSA,false,false,0.6153846153846154,2,2,1,14,26,0.5384615384615384,6,11,0.5454545454545454,5,22,0.22727272727272727,8.261000156402588,1791.758999824524,1800.0199999809265,218,2403,1,48
FrogDAO.sol,,304,DynaMOSA,false,false,0.6470588235294118,0,0,0,18,25,0.72,10,10,1,3,8,0.375,8.715999841690063,1791.5639998912811,1800.2799997329712,195,2154,1,48
Fomp.sol,,679,DynaMOSA,false,false,0.6976744186046512,9,24,0.375,66,92,0.717391304347826,19,19,1,12,20,0.6,7.0299999713897705,1793.766000032425,1800.7960000038147,176,1936,1,48
FairStockEquity.sol,,834,DynaMOSA,false,false,0.8125,1,6,0.16666666666666666,59,120,0.49166666666666664,27,28,0.9642857142857143,23,48,0.4791666666666667,14.931999921798706,1786.585000038147,1801.5169999599457,92,1020,1,48
EdenCoin.sol,,955,DynaMOSA,false,false,1,2,2,1,21,33,0.6363636363636364,8,8,1,4,14,0.2857142857142857,7.127000093460083,711.5919997692108,718.7189998626709,57,637,1,48
Dynamic.sol,,612,DynaMOSA,false,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,4.865999937057495,1796.9279999732971,1801.7939999103546,305,3362,1,48
Dipex.sol,,292,DynaMOSA,false,false,0.5666666666666667,9,22,0.4090909090909091,28,39,0.717948717948718,8,8,1,7,12,0.5833333333333334,6.206999778747559,1794.3090000152588,1800.5159997940063,246,2714,1,48
DSP.sol,,5,DynaMOSA,false,false,0.6463414634146342,5,18,0.2777777777777778,95,154,0.6168831168831169,52,64,0.8125,24,60,0.4,26.98200011253357,1773.6579999923706,1800.6400001049042,54,600,1,48
DJCoin.sol,,850,DynaMOSA,false,false,0.896551724137931,4,6,0.6666666666666666,70,91,0.7692307692307693,22,25,0.88,11,28,0.39285714285714285,10.067000150680542,1790.0679998397827,1800.1349999904633,178,1960,1,48
CryptoSecureBankToken.sol,,75,DynaMOSA,false,false,0.6615384615384615,12,26,0.46153846153846156,74,104,0.7115384615384616,31,33,0.9393939393939394,13,26,0.5,22.998000144958496,1778.7539999485016,1801.75200009346,73,812,1,48
Cover_ZapIn_General_V1.sol,,13,DynaMOSA,false,false,0.29850746268656714,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,8,44,0.18181818181818182,37.7039999961853,1764.2179999351501,1801.9219999313354,39,439,1,48
CourtFarming_HTStake.sol,,534,DynaMOSA,false,false,0.6923076923076923,14,32,0.4375,72,109,0.6605504587155964,20,20,1,3,4,0.75,11.831000089645386,1788.1749999523163,1800.0060000419617,137,1516,1,48
Controller.sol,,763,DynaMOSA,false,false,0.7037037037037037,0,8,0,27,70,0.38571428571428573,19,19,1,17,34,0.5,9.01799988746643,1791.366000175476,1800.3840000629425,177,1948,1,48
BancorV2_ZapIn_General_V1_1.sol,,752,DynaMOSA,false,false,0.24615384615384617,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,5,42,0.11904761904761904,34.08500003814697,1767.8639998435974,1801.9489998817444,44,487,1,48
BAE.sol,,705,DynaMOSA,false,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,8,36,0.2222222222222222,23.551000118255615,1781.0299999713898,1804.5810000896454,67,742,1,48
AntiBaseProtocol.sol,,261,DynaMOSA,false,false,0.8,4,8,0.5,86,98,0.8775510204081632,39,42,0.9285714285714286,16,26,0.6153846153846154,13.82200002670288,1787.2160000801086,1801.0380001068115,109,1201,1,48
ANRXToken.sol,,533,DynaMOSA,false,false,0.782608695652174,6,12,0.5,30,44,0.6818181818181818,11,11,1,6,16,0.375,8.450999975204468,1794.8180000782013,1803.2690000534058,156,1721,1,48
afiController.sol,,894,DynaMOSA,true,false,0.4956521739130435,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,31,56,0.5535714285714286,15.307000160217285,1786.0699999332428,1801.37700009346,134,1476,1,47
YieldFarmLP2.sol,,972,DynaMOSA,true,false,0.2765957446808511,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,29.241999864578247,1771.239000082016,1800.4809999465942,67,739,1,47
XenoFelix.sol,,991,DynaMOSA,true,false,0.6463414634146342,5,18,0.2777777777777778,97,151,0.6423841059602649,50,63,0.7936507936507936,26,60,0.43333333333333335,25.31500005722046,1775.2160000801086,1800.531000137329,52,576,1,47
WheatFarm.sol,,480,DynaMOSA,true,false,0.25688073394495414,9,26,0.34615384615384615,26,105,0.24761904761904763,8,37,0.21621621621621623,7,40,0.175,25.95300006866455,1774.895000219345,1800.8480002880096,69,764,1,47
Wallet.sol,,244,DynaMOSA,true,false,0.8333333333333334,0,0,0,3,6,0.5,2,2,1,3,4,0.75,6.542999982833862,1793.760999917984,1800.3039999008179,387,4263,1,47
Voting.sol,,164,DynaMOSA,true,false,0.10655737704918032,0,30,0,22,250,0.088,20,111,0.18018018018018017,5,94,0.05319148936170213,72.64999985694885,1732.7749998569489,1805.4249997138977,22,247,1,47
UNIWHALE_ERC20.sol,,999,DynaMOSA,true,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,13.848999977111816,1786.9320001602173,1800.781000137329,217,2397,1,47
TokenDispatch.sol,,536,DynaMOSA,true,false,0.22727272727272727,0,22,0,20,100,0.2,7,10,0.7,6,34,0.17647058823529413,11.032999992370605,1790,1801.0329999923706,179,1969,1,47
TimeMiner.sol,,312,DynaMOSA,true,false,0.9302325581395349,4,6,0.6666666666666666,76,90,0.8444444444444444,19,19,1,14,18,0.7777777777777778,17.56000018119812,1782.8739998340607,1800.4340000152588,162,1791,1,47
TetherToken.sol,,269,DynaMOSA,true,false,0.8679245283018868,6,12,0.5,41,51,0.803921568627451,11,11,1,19,30,0.6333333333333333,12.85699987411499,1787.973000049591,1800.829999923706,134,1479,1,47
Straight_Fire_Finance.sol,,69,DynaMOSA,true,false,0.6111111111111112,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,10.944999933242798,1790.4450001716614,1801.3900001049042,189,2079,1,47
SpiritCoin.sol,,294,DynaMOSA,true,false,0.676923076923077,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,15,34,0.4411764705882353,8.805999994277954,1791.2090001106262,1800.0150001049042,123,1354,1,47
SLTDStaking.sol,,654,DynaMOSA,true,false,0.5045871559633027,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,11,34,0.3235294117647059,20.04699993133545,1781.2309999465942,1801.2779998779297,84,931,1,47
SALESCONTRACT.sol,,478,DynaMOSA,true,false,0.275,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,9.420000076293945,1791.010999917984,1800.430999994278,226,2488,1,47
Rexona.sol,,844,DynaMOSA,true,false,0.6666666666666666,9,22,0.4090909090909091,30,39,0.7692307692307693,8,8,1,8,12,0.6666666666666666,11.815999984741211,1788.3659999370575,1800.1819999217987,137,1510,1,47
Reentrance.sol,,357,DynaMOSA,true,false,0.46153846153846156,2,4,0.5,12,24,0.5,6,12,0.5,2,10,0.2,10.554999828338623,1789.5599999427795,1800.1149997711182,149,1649,1,47
RIT.sol,,847,DynaMOSA,true,false,0.559322033898305,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,9,22,0.4090909090909091,8.132999897003174,1792.6660001277924,1800.7990000247955,176,1940,1,47
QuickToken.sol,,379,DynaMOSA,true,false,0.676923076923077,3,8,0.375,51,76,0.6710526315789473,16,23,0.6956521739130435,16,34,0.47058823529411764,11.151000022888184,1789.151999950409,1800.3029999732971,147,1624,1,47
PRDZstakingV2.sol,,402,DynaMOSA,true,false,0.4659090909090909,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,6,18,0.3333333333333333,16.76699995994568,1784.1130001544952,1800.880000114441,109,1201,1,47
PACT.sol,,66,DynaMOSA,true,false,0.41379310344827586,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,13.525000095367432,1786.7749998569489,1800.2999999523163,210,2316,1,47
NasiLiquidityPoolFactory.sol,,887,DynaMOSA,true,false,0.0625,1,50,0.02,24,320,0.075,10,106,0.09433962264150944,5,88,0.056818181818181816,92.8309998512268,1709.3460001945496,1802.1770000457764,16,185,1,47
MoshiachCoinStaking.sol,,709,DynaMOSA,true,false,0.37333333333333335,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,6,22,0.2727272727272727,13.210999965667725,1787.65900015831,1800.8700001239777,153,1693,1,47
MetaCoin2.sol,,821,DynaMOSA,true,false,1,2,2,1,8,8,1,4,4,1,0,0,0,8.53600001335144,10.54699993133545,19.08299994468689,1,21,1,47
MarsStakingRewards.sol,,72,DynaMOSA,true,false,0.4824561403508772,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,13,42,0.30952380952380953,22.97699999809265,1777.4530000686646,1800.4300000667572,72,793,1,47
MARVELCOIN.sol,,640,DynaMOSA,true,false,0.92,1,2,0.5,28,37,0.7567567567567568,8,8,1,9,14,0.6428571428571429,16.941999912261963,1783.1900000572205,1800.1319999694824,175,1932,1,47
Liquidity_v8.sol,,283,DynaMOSA,true,false,0.37272727272727274,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,9,48,0.1875,15.838000059127808,1784.9739999771118,1800.8120000362396,93,1032,1,47
Layerx.sol,,582,DynaMOSA,true,false,0.5471698113207547,2,18,0.1111111111111111,63,132,0.4772727272727273,24,26,0.9230769230769231,18,48,0.375,16.717000007629395,1783.3189997673035,1800.0359997749329,107,1183,1,47
LIBERAPAY.sol,,416,DynaMOSA,true,false,0.6506849315068494,5,28,0.17857142857142858,83,141,0.5886524822695035,30,39,0.7692307692307693,23,50,0.46,19.348000049591064,1781.4590001106262,1800.8070001602173,97,1069,1,47
JGNRewards.sol,,891,DynaMOSA,true,false,0.7666666666666667,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,10.571000099182129,1789.4409999847412,1800.0120000839233,175,1935,1,47
HungryHoody.sol,,321,DynaMOSA,true,false,0.76,0,0,0,18,25,0.72,10,10,1,3,8,0.375,14.888000011444092,1785.2170000076294,1800.1050000190735,187,2061,1,47
GreenMarkTrust.sol,,160,DynaMOSA,true,false,0.96,1,2,0.5,36,37,0.972972972972973,8,8,1,11,14,0.7857142857142857,12.396000146865845,1788.2130000591278,1800.6090002059937,168,1857,1,47
GUMARewards.sol,,925,DynaMOSA,true,false,0.52,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,9,30,0.3,18.06500005722046,1782.7649998664856,1800.829999923706,89,982,1,47
GAZ_ERC20.sol,,976,DynaMOSA,true,false,0.45714285714285713,2,2,1,15,26,0.5769230769230769,6,11,0.5454545454545454,6,22,0.2727272727272727,13.899999856948853,1786.141000032425,1800.0409998893738,271,2991,1,47
FrogDAO.sol,,474,DynaMOSA,true,false,0.76,0,0,0,21,25,0.84,10,10,1,3,8,0.375,14.109000205993652,1787.0839998722076,1801.1930000782013,170,1877,1,47
Fomp.sol,,197,DynaMOSA,true,false,0.7301587301587301,8,24,0.3333333333333333,64,92,0.6956521739130435,19,19,1,10,20,0.5,17.418999910354614,1783.6280000209808,1801.0469999313354,117,1291,1,47
FairStockEquity.sol,,889,DynaMOSA,true,false,0.7674418604651163,1,6,0.16666666666666666,57,120,0.475,26,28,0.9285714285714286,21,48,0.4375,19.140000104904175,1782.3849999904633,1801.5250000953674,103,1141,1,47
EdenCoin.sol,,55,DynaMOSA,true,false,0.9166666666666666,2,2,1,27,33,0.8181818181818182,8,8,1,8,14,0.5714285714285714,9.044000148773193,1791.1849999427795,1800.2290000915527,206,2275,1,47
Dynamic.sol,,363,DynaMOSA,true,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,7.303999900817871,1794.6970000267029,1802.0009999275208,174,1920,1,47
Dipex.sol,,186,DynaMOSA,true,false,0.6666666666666666,9,22,0.4090909090909091,30,39,0.7692307692307693,8,8,1,9,12,0.75,6.659999847412109,1795.875,1802.534999847412,218,2400,1,47
DSP.sol,,791,DynaMOSA,true,false,0.6529411764705882,5,18,0.2777777777777778,97,154,0.6298701298701299,50,64,0.78125,28,60,0.4666666666666667,25.097000122070312,1777.204999923706,1802.3020000457764,51,567,1,47
DJCoin.sol,,938,DynaMOSA,true,false,0.8,4,6,0.6666666666666666,70,91,0.7692307692307693,22,25,0.88,11,28,0.39285714285714285,11.530999898910522,1789.0830001831055,1800.614000082016,145,1600,1,47
CryptoSecureBankToken.sol,,890,DynaMOSA,true,false,0.7606837606837606,12,26,0.46153846153846156,74,104,0.7115384615384616,31,33,0.9393939393939394,13,26,0.5,23.36400008201599,1777.983999967575,1801.348000049591,73,807,1,47
Cover_ZapIn_General_V1.sol,,846,DynaMOSA,true,false,0.36585365853658536,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,8,44,0.18181818181818182,43.57799983024597,1758.4660000801086,1802.0439999103546,35,394,1,47
CourtFarming_HTStake.sol,,457,DynaMOSA,true,false,0.7142857142857143,15,32,0.46875,75,109,0.6880733944954128,20,20,1,4,4,1,13.789000034332275,1787.146999835968,1800.9359998703003,173,1908,1,47
Controller.sol,,889,DynaMOSA,true,false,0.8524590163934426,0,8,0,38,70,0.5428571428571428,19,19,1,29,34,0.8529411764705882,10.56000018119812,1789.944000005722,1800.5040001869202,172,1895,1,47
BirdOracle.sol,,993,DynaMOSA,true,false,0.6829268292682927,18,30,0.6,44,66,0.6666666666666666,8,9,0.8888888888888888,0,2,0,6.08899998664856,1796.1480000019073,1802.236999988556,228,2510,1,47
BancorV2_ZapIn_General_V1_1.sol,,244,DynaMOSA,true,false,0.29411764705882354,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,5,42,0.11904761904761904,34.526999950408936,1766.1820001602173,1800.7090001106262,43,483,1,47
BAE.sol,,786,DynaMOSA,true,false,0.38,0,6,0,9,50,0.18,5,8,0.625,8,36,0.2222222222222222,22.965999841690063,1777.3650000095367,1800.3309998512268,69,759,1,47
AntiBaseProtocol.sol,,64,DynaMOSA,true,false,0.7560975609756098,4,8,0.5,85,98,0.8673469387755102,39,42,0.9285714285714286,15,26,0.5769230769230769,11.523000001907349,1789.3399999141693,1800.8629999160767,116,1279,1,47
ANRXToken.sol,,235,DynaMOSA,true,false,0.8205128205128205,6,12,0.5,34,44,0.7727272727272727,11,11,1,8,16,0.5,8.007000207901001,1795.8319997787476,1803.8389999866486,152,1672,1,47
afiController.sol,,675,sFuzz,false,false,0.3728813559322034,0,10,0,31,102,0.30392156862745096,22,34,0.6470588235294118,20,56,0.35714285714285715,18.563000202178955,1781.720999956131,1800.28400015831,108,1188,1,46
